8.640763,117.946,23.825009,490.218
8.655444,118.077,23.907238,489.432
8.670012,118.209,23.989495,488.645
8.684469,118.341,24.07178,487.856
8.698813,118.474,24.154092,487.065
8.713046,118.606,24.236432,486.272
8.727166,118.739,24.318799,485.478
8.741175,118.872,24.401195,484.682
8.755071,119.006,24.483619,483.884
8.768856,119.14,24.56607,483.084
8.782528,119.274,24.64855,482.283
8.796089,119.408,24.731058,481.48
8.809538,119.543,24.813595,480.675
8.822874,119.678,24.896159,479.868
8.836099,119.813,24.978753,479.06
8.849213,119.949,25.061374,478.25
8.862214,120.085,25.144025,477.439
8.875104,120.221,25.226704,476.626
8.887882,120.357,25.309411,475.811
8.900548,120.494,25.392148,474.994
8.913103,120.631,25.474914,474.176
8.925546,120.768,25.557708,473.356
8.937878,120.906,25.640532,472.535
8.950098,121.043,25.723385,471.712
8.962207,121.181,25.806267,470.887
8.974205,121.32,25.889178,470.061
8.986091,121.458,25.972119,469.233
8.997866,121.597,26.055089,468.404
9.009529,121.736,26.138089,467.573
9.021082,121.876,26.221118,466.74
9.032523,122.015,26.304177,465.906
9.043854,122.155,26.387266,465.071
9.055073,122.295,26.470385,464.233
9.066182,122.436,26.553534,463.395
9.077179,122.576,26.636712,462.554
9.088066,122.717,26.719921,461.713
9.098842,122.858,26.80316,460.869
9.109508,123,26.886429,460.025
9.120063,123.141,26.969729,459.178
9.130507,123.283,27.053059,458.331
9.140842,123.425,27.136419,457.481
9.151065,123.568,27.21981,456.631
9.161179,123.71,27.303232,455.779
9.171182,123.853,27.386684,454.925
9.181076,123.996,27.470167,454.07
9.190859,124.14,27.553681,453.213
9.200532,124.283,27.637225,452.355
9.210096,124.427,27.720801,451.496
9.219549,124.571,27.804408,450.635
9.228894,124.716,27.888046,449.773
9.238128,124.86,27.971715,448.91
9.247253,125.005,28.055415,448.045
9.256269,125.15,28.139147,447.178
9.265175,125.295,28.22291,446.311
9.273972,125.441,28.306705,445.442
9.282661,125.586,28.390531,444.571
9.29124,125.732,28.474389,443.7
9.29971,125.878,28.558279,442.827
9.308071,126.025,28.6422,441.952
9.316324,126.171,28.726153,441.077
9.324468,126.318,28.810139,440.2
9.332504,126.465,28.894156,439.321
9.340431,126.612,28.978205,438.442
9.34825,126.76,29.062287,437.561
9.355961,126.907,29.1464,436.679
9.363564,127.055,29.230546,435.795
9.371059,127.203,29.314725,434.911
9.378446,127.352,29.398935,434.025
9.385725,127.5,29.483179,433.138
9.392897,127.649,29.567455,432.249
9.399962,127.798,29.651763,431.36
9.406919,127.947,29.736104,430.469
9.413768,128.096,29.820478,429.577
9.420511,128.246,29.904885,428.684
9.427147,128.395,29.989325,427.79
9.433676,128.545,30.073798,426.894
9.440098,128.695,30.158304,425.997
9.446413,128.845,30.242843,425.1
9.452622,128.996,30.327415,424.201
9.458725,129.147,30.41202,423.3
9.464721,129.297,30.496659,422.399
9.470611,129.449,30.581331,421.497
9.476396,129.6,30.666037,420.593
9.482074,129.751,30.750776,419.689
9.487647,129.903,30.835549,418.783
9.493114,130.055,30.920356,417.876
9.498476,130.207,31.005196,416.968
9.503733,130.359,31.09007,416.059
9.508884,130.511,31.174978,415.149
9.51393,130.663,31.25992,414.238
9.518872,130.816,31.344896,413.326
9.523708,130.969,31.429906,412.413
9.528441,131.122,31.51495,411.499
9.533068,131.275,31.600028,410.584
9.537592,131.429,31.685141,409.668
9.542011,131.582,31.770287,408.751
9.546326,131.736,31.855469,407.832
9.550537,131.89,31.940685,406.913
9.554645,132.044,32.025935,405.993
9.558649,132.198,32.11122,405.072
9.56255,132.352,32.196539,404.15
9.566347,132.507,32.281894,403.227
9.570041,132.661,32.367283,402.303
9.573632,132.816,32.452707,401.378
9.577121,132.971,32.538165,400.453
9.580506,133.126,32.623659,399.526
9.58379,133.281,32.709188,398.599
9.586971,133.437,32.794752,397.67
9.590049,133.592,32.880351,396.741
9.593026,133.748,32.965985,395.811
9.595901,133.904,33.051655,394.88
9.598674,134.06,33.13736,393.948
9.601345,134.216,33.2231,393.015
9.603915,134.372,33.308876,392.082
9.606384,134.529,33.394688,391.147
9.608752,134.685,33.480535,390.212
9.611019,134.842,33.566417,389.276
9.613185,134.999,33.652336,388.339
9.61525,135.155,33.73829,387.402
9.617215,135.312,33.82428,386.464
9.61908,135.47,33.910306,385.525
9.620845,135.627,33.996367,384.585
9.62251,135.784,34.082465,383.644
9.624075,135.942,34.168599,382.703
9.62554,136.1,34.254769,381.761
9.626906,136.257,34.340975,380.818
9.628173,136.415,34.427218,379.874
9.629341,136.573,34.513496,378.93
9.63041,136.732,34.599811,377.985
9.63138,136.89,34.686163,377.04
9.632251,137.048,34.772551,376.093
9.633024,137.207,34.858975,375.147
9.633699,137.365,34.945436,374.199
9.634276,137.524,35.031934,373.251
9.634755,137.683,35.118469,372.302
9.635137,137.842,35.20504,371.352
9.635421,138.001,35.291648,370.402
9.635607,138.16,35.378293,369.452
9.635696,138.319,35.464974,368.5
9.635689,138.479,35.551693,367.548
9.635584,138.638,35.638449,366.596
9.635383,138.798,35.725242,365.643
9.635086,138.957,35.812072,364.689
9.634692,139.117,35.898939,363.735
9.634202,139.277,35.985843,362.78
9.633617,139.437,36.072785,361.825
9.632935,139.597,36.159764,360.869
9.632159,139.757,36.24678,359.913
9.631286,139.917,36.333834,358.956
9.630319,140.077,36.420926,357.999
9.629256,140.237,36.508055,357.041
9.628099,140.398,36.595221,356.083
9.626848,140.558,36.682426,355.124
9.625501,140.719,36.769667,354.165
9.624061,140.879,36.856947,353.206
9.622526,141.04,36.944265,352.246
9.620898,141.201,37.03162,351.285
9.619176,141.362,37.119013,350.324
9.617361,141.523,37.206445,349.363
9.615452,141.684,37.293914,348.401
9.61345,141.845,37.381421,347.439
9.611355,142.006,37.468966,346.477
9.609167,142.167,37.55655,345.514
9.606887,142.328,37.644172,344.55
9.604515,142.489,37.731832,343.587
9.60205,142.651,37.81953,342.623
9.599494,142.812,37.907267,341.659
9.596845,142.974,37.995042,340.694
9.594105,143.135,38.082855,339.729
9.591274,143.297,38.170707,338.764
9.588352,143.458,38.258598,337.799
9.585338,143.62,38.346527,336.833
9.582234,143.782,38.434494,335.867
9.579039,143.943,38.522501,334.9
9.575753,144.105,38.610546,333.934
9.572378,144.267,38.698629,332.967
9.568912,144.429,38.786752,332
9.565357,144.591,38.874913,331.033
9.561712,144.753,38.963114,330.065
9.557977,144.915,39.051353,329.097
9.554153,145.077,39.139631,328.129
9.55024,145.239,39.227948,327.161
9.546239,145.401,39.316304,326.193
9.542148,145.563,39.4047,325.224
9.537969,145.725,39.493134,324.256
9.533702,145.887,39.581608,323.287
9.529347,146.049,39.670121,322.318
9.524904,146.212,39.758673,321.349
9.520373,146.374,39.847264,320.38
9.515755,146.536,39.935895,319.41
9.51105,146.698,40.024565,318.441
9.506257,146.861,40.113275,317.472
9.501378,147.023,40.202024,316.502
9.496411,147.185,40.290812,315.532
9.491359,147.348,40.37964,314.563
9.48622,147.51,40.468508,313.593
9.480995,147.672,40.557415,312.623
9.475684,147.835,40.646362,311.653
9.470288,147.997,40.735348,310.683
9.464806,148.159,40.824375,309.713
9.459238,148.322,40.913441,308.743
9.453586,148.484,41.002546,307.773
9.447849,148.646,41.091692,306.803
9.442027,148.809,41.180877,305.833
9.43612,148.971,41.270103,304.864
9.43013,149.133,41.359368,303.894
9.424055,149.296,41.448673,302.924
9.417896,149.458,41.538018,301.954
9.411654,149.62,41.627404,300.984
9.405328,149.783,41.716829,300.015
9.398919,149.945,41.806294,299.045
9.392427,150.107,41.8958,298.076
9.385852,150.269,41.985346,297.107
9.379195,150.432,42.074932,296.137
9.372455,150.594,42.164558,295.168
9.365632,150.756,42.254224,294.199
9.358728,150.918,42.343931,293.231
9.351742,151.08,42.433678,292.262
9.344674,151.242,42.523465,291.293
9.337525,151.404,42.613293,290.325
9.330294,151.566,42.703161,289.357
9.322983,151.729,42.793069,288.389
9.31559,151.89,42.883018,287.421
9.308117,152.052,42.973007,286.454
9.300564,152.214,43.063037,285.487
9.29293,152.376,43.153108,284.519
9.285217,152.538,43.243219,283.553
9.277423,152.7,43.333371,282.586
9.26955,152.862,43.423563,281.62
9.261598,153.023,43.513796,280.654
9.253566,153.185,43.604069,279.688
9.245456,153.347,43.694383,278.722
9.237266,153.508,43.784738,277.757
9.228998,153.67,43.875134,276.792
9.220652,153.831,43.965571,275.828
9.212228,153.992,44.056048,274.863
9.203725,154.154,44.146566,273.9
9.195145,154.315,44.237125,272.936
9.186487,154.476,44.327725,271.973
9.177752,154.638,44.418365,271.01
9.168939,154.799,44.509047,270.047
9.16005,154.96,44.599769,269.085
9.151084,155.121,44.690533,268.124
9.142042,155.282,44.781337,267.162
9.132923,155.442,44.872182,266.201
9.123728,155.603,44.963069,265.241
9.114457,155.764,45.053996,264.281
9.10511,155.924,45.144964,263.321
9.095688,156.085,45.235974,262.362
9.08619,156.245,45.327024,261.403
9.076618,156.406,45.418116,260.445
9.06697,156.566,45.509249,259.487
9.057248,156.726,45.600423,258.53
9.047451,156.887,45.691638,257.573
9.03758,157.047,45.782894,256.617
9.027635,157.207,45.874191,255.661
9.017616,157.366,45.965529,254.706
9.007524,157.526,46.056909,253.751
8.997357,157.686,46.14833,252.797
8.987118,157.846,46.239792,251.844
8.976806,158.005,46.331296,250.891
8.96642,158.165,46.42284,249.938
8.955962,158.324,46.514426,248.986
8.945432,158.483,46.606053,248.035
8.934829,158.642,46.697722,247.084
8.924154,158.801,46.789431,246.134
8.913408,158.96,46.881182,245.185
8.90259,159.119,46.972975,244.236
8.8917,159.278,47.064808,243.287
8.880739,159.436,47.156683,242.34
8.869707,159.595,47.2486,241.393
